<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUB;D;20220922;0;8.7433309;;;8.7392940;
CNYRUB;D;20220922;0;8.5307519;;;8.5318418;
CNYRUB;D;20220922;0;8.6023337;;;8.6102467;
CNYRUB;D;20220922;0;8.6097409;;;8.6518718;
CNYRUB;D;20220922;0;8.6493569;;;8.6410860;
CNYRUB;D;20220922;0;8.6439981;;;8.6532044;
CNYRUB;D;20220922;0;8.6482341;;;8.5554530;
CNYRUB;D;20220922;0;8.5050192;;;8.5317207;
CNYRUB;D;20220922;0;8.5295913;;;8.4999077;
CNYRUB;D;20220922;0;8.5043135;;;8.4404620;
CNYRUB;D;20220922;0;8.5206311;;;8.4071173;
CNYRUB;D;20220922;0;8.4027612;;;8.4716015;
CNYRUB;D;20220922;0;8.4625208;;;8.4067595;
CNYRUB;D;20220922;0;8.4315896;;;8.3570993;
CNYRUB;D;20220922;0;8.4063338;;;8.3287220;
CNYRUB;D;20220922;0;8.3783822;;;8.3109863;
CNYRUB;D;20220922;0;8.3003448;;;8.4126601;
CNYRUB;D;20220923;0;8.2897033;;;8.3406187;
CNYRUB;D;20220923;0;8.3394428;;;8.4484077;
CNYRUB;D;20220923;0;8.4442548;;;8.4492735;
CNYRUB;D;20220923;0;8.3086472;;;8.3239069;
CNYRUB;D;20220923;0;8.3238741;;;8.3285166;
CNYRUB;D;20220923;0;8.3273176;;;8.3940907;
CNYRUB;D;20220923;0;8.3934142;;;8.3635454;
CNYRUB;D;20220923;0;8.3638979;;;8.2982273;
CNYRUB;D;20220923;0;8.4158668;;;8.3726648;
CNYRUB;D;20220923;0;8.3299185;;;8.3878858;
CNYRUB;D;20220923;0;8.3416986;;;8.2632756;
CNYRUB;D;20220923;0;8.2441689;;;8.2303944;
CNYRUB;D;20220923;0;8.1860294;;;8.0889430;
CNYRUB;D;20220923;0;8.1399233;;;7.9572783;
CNYRUB;D;20220923;0;8.0244731;;;8.0540327;
CNYRUB;D;20220923;0;8.0382072;;;8.0586955;
CNYRUB;D;20220923;0;8.0565760;;;8.0716950;
CNYRUB;D;20220923;0;8.0893574;;;8.0716950;
CNYRUB;D;20220923;0;8.0356638;;;8.0347556;
CNYRUB;D;20220925;0;8.0612389;;;8.0610976;
CNYRUB;D;20220926;0;8.0613254;;;7.9694200;
CNYRUB;D;20220926;0;8.0339083;;;8.2930439;
CNYRUB;D;20220926;0;8.2430128;;;8.0631532;
CNYRUB;D;20220926;0;8.2085769;;;8.1948498;
CNYRUB;D;20220926;0;8.1950471;;;8.1899043;
CNYRUB;D;20220926;0;8.1298807;;;8.1400110;
CNYRUB;D;20220926;0;8.1388818;;;8.1422541;
CNYRUB;D;20220926;0;8.1293446;;;8.1210571;
CNYRUB;D;20220926;0;8.1218601;;;8.1920483;
CNYRUB;D;20220926;0;8.1343074;;;8.1217076;
CNYRUB;D;20220926;0;8.1214794;;;8.0117731;
CNYRUB;D;20220926;0;8.0214670;;;8.1099299;
CNYRUB;D;20220927;0;8.1106133;;;8.2166156;
CNYRUB;D;20220927;0;8.2091368;;;8.2101380;
CNYRUB;D;20220927;0;8.1102893;;;8.1686919;
CNYRUB;D;20220927;0;8.1695619;;;8.2039682;
CNYRUB;D;20220927;0;8.2206101;;;8.2182668;
CNYRUB;D;20220927;0;8.2197542;;;8.2156989;
CNYRUB;D;20220927;0;8.1696742;;;8.1419471;
CNYRUB;D;20220927;0;8.1911430;;;8.1876351;
CNYRUB;D;20220927;0;8.1504504;;;8.1555210;
CNYRUB;D;20220927;0;8.1611708;;;8.1455392;
CNYRUB;D;20220927;0;8.1352680;;;8.1205257;
CNYRUB;D;20220927;0;8.1202986;;;8.0809633;
CNYRUB;D;20220927;0;8.1159987;;;8.1721390;
CNYRUB;D;20220927;0;8.1721390;;;8.2302152;
CNYRUB;D;20220927;0;8.1930603;;;8.1805872;
CNYRUB;D;20220927;0;8.2905315;;;8.1817293;
CNYRUB;D;20220927;0;8.0629398;;;8.1309339;
CNYRUB;D;20220928;0;8.1302518;;;8.2352555;
CNYRUB;D;20220928;0;8.2345358;;;8.1189004;
CNYRUB;D;20220928;0;8.0630524;;;8.0641783;
CNYRUB;D;20220928;0;8.0641783;;;8.0673325;
CNYRUB;D;20220928;0;8.0674452;;;8.1679435;
CNYRUB;D;20220928;0;8.1672120;;;8.1754408;
CNYRUB;D;20220928;0;8.1758186;;;8.2006017;
CNYRUB;D;20220928;0;8.1971457;;;8.2258182;
CNYRUB;D;20220928;0;8.2263325;;;8.2245376;
CNYRUB;D;20220928;0;8.2455722;;;8.2525838;
CNYRUB;D;20220928;0;8.2241916;;;8.2172956;
CNYRUB;D;20220928;0;8.1853492;;;8.1508006;
CNYRUB;D;20220928;0;8.1836327;;;8.1924886;
CNYRUB;D;20220928;0;8.1849392;;;8.0890564;
CNYRUB;D;20220928;0;8.0657408;;;8.1549115;
CNYRUB;D;20220928;0;8.1462557;;;8.1047469;
CNYRUB;D;20220928;0;8.1396811;;;8.0931357;
CNYRUB;D;20220928;0;8.0680453;;;8.0745515;
CNYRUB;D;20220928;0;8.0680118;;;8.0524737;
CNYRUB;D;20220928;0;8.0173605;;;8.0159062;
