<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20221020;190000;60.7250000;60.7250000;60.3690000;60.3690000;11
EURRUB;60;20221020;200000;60.4110000;60.4720000;60.3670000;60.3810000;12
EURRUB;60;20221020;210000;60.3680000;60.3680000;60.2950000;60.2950000;7
EURRUB;60;20221020;220000;60.3360000;60.3360000;60.3200000;60.3240000;5
EURRUB;60;20221020;230000;60.2770000;60.2810000;60.2070000;60.2710000;12
EURRUB;60;20221021;000000;60.2760000;60.2760000;60.2550000;60.2660000;6
EURRUB;60;20221021;010000;60.0480000;60.1810000;60.0480000;60.0560000;11
EURRUB;60;20221021;070000;60.1010000;60.1010000;60.1010000;60.1010000;1
EURRUB;60;20221021;080000;60.0990000;60.1890000;59.9730000;60.1850000;12
EURRUB;60;20221021;090000;60.2250000;60.2250000;60.1920000;60.2020000;6
EURRUB;60;20221021;100000;60.4420000;60.4420000;59.8320000;59.8730000;6
EURRUB;60;20221021;110000;59.8260000;60.3570000;59.8260000;60.3570000;12
EURRUB;60;20221021;120000;60.2970000;60.2970000;59.9610000;59.9610000;12
EURRUB;60;20221021;130000;59.8450000;60.4230000;59.8300000;60.0700000;12
EURRUB;60;20221021;140000;59.9400000;60.0100000;59.6280000;59.6280000;12
EURRUB;60;20221021;150000;60.1560000;60.1560000;59.7850000;59.7850000;12
EURRUB;60;20221021;160000;59.7160000;59.9050000;59.5490000;59.7860000;12
EURRUB;60;20221021;170000;60.0480000;60.2530000;60.0130000;60.1830000;12
EURRUB;60;20221021;180000;60.0690000;60.4460000;59.8400000;60.0390000;12
EURRUB;60;20221021;190000;60.4130000;60.7140000;60.1600000;60.7140000;12
EURRUB;60;20221021;200000;60.7280000;60.7280000;60.6510000;60.6680000;10
EURRUB;60;20221021;210000;60.6540000;60.6930000;60.5480000;60.6030000;12
EURRUB;60;20221021;230000;60.6940000;60.8270000;60.6940000;60.7960000;12
EURRUB;60;20221022;000000;60.8020000;60.8020000;60.6820000;60.6820000;7
EURRUB;60;20221022;010000;60.6400000;60.6400000;60.6240000;60.6240000;6
EURRUB;60;20221023;200000;60.7640000;60.7640000;60.7640000;60.7640000;6
EURRUB;60;20221024;020000;60.9310000;60.9310000;60.7400000;60.7900000;6
EURRUB;60;20221024;030000;60.6360000;60.9070000;60.6360000;60.7750000;6
EURRUB;60;20221024;100000;60.5040000;60.5190000;60.3430000;60.5190000;6
EURRUB;60;20221024;110000;60.5680000;60.6240000;60.4760000;60.4930000;12
EURRUB;60;20221024;120000;60.6170000;60.6170000;60.2890000;60.4100000;12
EURRUB;60;20221024;130000;60.3490000;60.4690000;60.2550000;60.3970000;12
EURRUB;60;20221024;140000;60.4120000;60.4420000;60.2260000;60.3320000;12
EURRUB;60;20221024;150000;60.2470000;60.4200000;60.0790000;60.3320000;12
