<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INRRUB;D;20220926;0;0.7141707;;;0.7137998;
INRRUB;D;20220926;0;0.7137461;;;0.7137729;
INRRUB;D;20220926;0;0.7126099;;;0.7134745;
INRRUB;D;20220926;0;0.7137034;;;0.7202713;
INRRUB;D;20220926;0;0.7151238;;;0.7139364;
INRRUB;D;20220926;0;0.7139100;;;0.7034986;
INRRUB;D;20220926;0;0.7044367;;;0.7128134;
INRRUB;D;20220927;0;0.7128222;;;0.7217522;
INRRUB;D;20220927;0;0.7217436;;;0.7222976;
INRRUB;D;20220927;0;0.7130429;;;0.7178883;
INRRUB;D;20220927;0;0.7179825;;;0.7206508;
INRRUB;D;20220927;0;0.7220904;;;0.7223075;
INRRUB;D;20220927;0;0.7224159;;;0.7241358;
INRRUB;D;20220927;0;0.7199011;;;0.7168595;
INRRUB;D;20220927;0;0.7213024;;;0.7207708;
INRRUB;D;20220927;0;0.7175417;;;0.7180928;
INRRUB;D;20220927;0;0.7184189;;;0.7169101;
INRRUB;D;20220927;0;0.7173645;;;0.7171009;
INRRUB;D;20220927;0;0.7162254;;;0.7135104;
INRRUB;D;20220927;0;0.7166293;;;0.7226109;
INRRUB;D;20220927;0;0.7226020;;;0.7266322;
INRRUB;D;20220927;0;0.7230043;;;0.7223955;
INRRUB;D;20220927;0;0.7323478;;;0.7222174;
INRRUB;D;20220927;0;0.7116977;;;0.7164948;
INRRUB;D;20220928;0;0.7164948;;;0.7251884;
INRRUB;D;20220928;0;0.7251453;;;0.7156923;
INRRUB;D;20220928;0;0.7107692;;;0.7107692;
INRRUB;D;20220928;0;0.7107692;;;0.7107692;
INRRUB;D;20220928;0;0.7107692;;;0.7190806;
INRRUB;D;20220928;0;0.7189157;;;0.7190363;
INRRUB;D;20220928;0;0.7185389;;;0.7192919;
INRRUB;D;20220928;0;0.7189932;;;0.7191742;
INRRUB;D;20220928;0;0.7192330;;;0.7191907;
INRRUB;D;20220928;0;0.7209195;;;0.7208697;
INRRUB;D;20220928;0;0.7184859;;;0.7181373;
INRRUB;D;20220928;0;0.7179094;;;0.7156515;
INRRUB;D;20220928;0;0.7186810;;;0.7195391;
INRRUB;D;20220928;0;0.7185739;;;0.7100236;
INRRUB;D;20220928;0;0.7080352;;;0.7157895;
INRRUB;D;20220928;0;0.7147232;;;0.7118573;
INRRUB;D;20220928;0;0.7150222;;;0.7111114;
INRRUB;D;20220928;0;0.7088858;;;0.7081892;
INRRUB;D;20220928;0;0.7076455;;;0.7073506;
INRRUB;D;20220928;0;0.7042858;;;0.7042858;
INRRUB;D;20220929;0;0.6973467;;;0.7002218;
INRRUB;D;20220929;0;0.7001360;;;0.7091110;
INRRUB;D;20220929;0;0.7092000;;;0.7098885;
INRRUB;D;20220929;0;0.7039147;;;0.7039578;
INRRUB;D;20220929;0;0.7039578;;;0.7039578;
INRRUB;D;20220929;0;0.7075367;;;0.7093506;
INRRUB;D;20220929;0;0.7093135;;;0.7102482;
INRRUB;D;20220929;0;0.7127321;;;0.7140574;
INRRUB;D;20220929;0;0.7128544;;;0.7076819;
INRRUB;D;20220929;0;0.7077036;;;0.7048672;
INRRUB;D;20220929;0;0.7096006;;;0.7094485;
INRRUB;D;20220929;0;0.7006955;;;0.7003187;
INRRUB;D;20220929;0;0.7033189;;;0.7116597;
INRRUB;D;20220929;0;0.7109586;;;0.7151890;
INRRUB;D;20220929;0;0.7151293;;;0.7104863;
INRRUB;D;20220929;0;0.7105509;;;0.6997853;
INRRUB;D;20220929;0;0.6868806;;;0.6863082;
INRRUB;D;20220930;0;0.6955509;;;0.6956277;
INRRUB;D;20220930;0;0.7011344;;;0.7009837;
