<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDINR;60;20220831;170000;79.5230000;79.5450000;79.4850000;79.4850000;54
USDINR;60;20220831;180000;79.4890000;79.5290000;79.3970000;79.4490000;146
USDINR;60;20220831;190000;79.4510000;79.4810000;79.4270000;79.4510000;75
USDINR;60;20220831;200000;79.4510000;79.4710000;79.4500000;79.4610000;23
USDINR;60;20220831;210000;79.4690000;79.4840000;79.4540000;79.4590000;66
USDINR;60;20220831;220000;79.4610000;79.4690000;79.4310000;79.4690000;26
USDINR;60;20220831;230000;79.4740000;79.5010000;79.4650000;79.5010000;24
USDINR;60;20220901;000000;79.4910000;79.4940000;79.4810000;79.4810000;14
USDINR;60;20220901;010000;79.4810000;79.5060000;79.4810000;79.5060000;6
USDINR;60;20220901;020000;79.5200000;79.5400000;79.5200000;79.5400000;2
USDINR;60;20220901;070000;79.5000000;79.6670000;79.4500000;79.6225000;511
USDINR;60;20220901;080000;79.6220000;79.6340000;79.4530000;79.4530000;1027
USDINR;60;20220901;090000;79.4550000;79.4700000;79.2730000;79.3720000;1268
USDINR;60;20220901;100000;79.3750000;79.4375000;79.3330000;79.4160000;1078
USDINR;60;20220901;110000;79.4325000;79.5800000;79.4000000;79.5420000;1082
USDINR;60;20220901;120000;79.5600000;79.5930000;79.3840000;79.4730000;1031
USDINR;60;20220901;130000;79.4800000;79.5830000;79.4280000;79.5220000;833
USDINR;60;20220901;140000;79.5575000;79.6450000;79.5250000;79.5600000;282
USDINR;60;20220901;150000;79.6000000;79.6160000;79.5430000;79.5630000;211
USDINR;60;20220901;160000;79.5800000;79.6150000;79.5370000;79.5720000;106
USDINR;60;20220901;170000;79.5980000;79.6030000;79.5430000;79.5760000;110
USDINR;60;20220901;180000;79.5780000;79.7090000;79.5780000;79.6730000;181
USDINR;60;20220901;190000;79.6790000;79.6790000;79.6360000;79.6560000;32
USDINR;60;20220901;200000;79.6530000;79.6780000;79.6300000;79.6780000;16
USDINR;60;20220901;210000;79.6880000;79.6880000;79.6480000;79.6660000;16
USDINR;60;20220901;220000;79.6630000;79.6760000;79.6460000;79.6610000;22
USDINR;60;20220901;230000;79.6530000;79.7060000;79.6530000;79.7000000;15
USDINR;60;20220902;000000;79.7260000;79.7260000;79.6660000;79.6730000;30
USDINR;60;20220902;010000;79.6850000;79.6850000;79.6850000;79.6850000;1
USDINR;60;20220902;020000;79.7120000;79.7120000;79.7120000;79.7120000;1
USDINR;60;20220902;050000;79.7120000;79.7120000;79.7120000;79.7120000;3
USDINR;60;20220902;070000;79.6300000;79.6850000;79.5550000;79.6600000;444
USDINR;60;20220902;080000;79.6470000;79.6750000;79.6080000;79.6575000;845
USDINR;60;20220902;090000;79.6550000;79.7725000;79.6220000;79.7500000;790
USDINR;60;20220902;100000;79.7550000;79.8030000;79.7260000;79.7800000;717
USDINR;60;20220902;110000;79.7690000;79.8300000;79.7650000;79.8000000;80
USDINR;60;20220902;120000;79.7900000;79.8025000;79.7575000;79.7725000;149
USDINR;60;20220902;130000;79.7675000;79.8200000;79.7650000;79.8000000;353
USDINR;60;20220902;140000;79.8000000;79.8125000;79.7950000;79.7950000;6
USDINR;60;20220902;160000;79.8460000;79.8830000;79.7310000;79.7830000;241
USDINR;60;20220902;170000;79.7500000;79.7780000;79.6730000;79.7060000;133
USDINR;60;20220902;180000;79.7260000;79.7360000;79.6240000;79.6780000;173
USDINR;60;20220902;190000;79.6590000;79.7210000;79.6450000;79.6980000;65
USDINR;60;20220902;200000;79.7010000;79.7180000;79.6560000;79.6910000;32
USDINR;60;20220902;210000;79.6880000;79.7380000;79.6880000;79.7280000;18
USDINR;60;20220902;220000;79.7280000;79.7410000;79.7000000;79.7000000;11
USDINR;60;20220902;230000;79.7410000;79.7460000;79.7080000;79.7460000;14
USDINR;60;20220903;000000;79.7360000;79.7480000;79.7010000;79.7170000;35
USDINR;60;20220905;040000;79.7170000;79.7170000;79.7170000;79.7170000;5
USDINR;60;20220905;070000;79.9000000;79.9000000;79.7730000;79.8500000;403
USDINR;60;20220905;080000;79.8480000;79.8700000;79.8150000;79.8600000;676
USDINR;60;20220905;090000;79.8550000;79.8770000;79.8430000;79.8700000;658
USDINR;60;20220905;100000;79.8530000;79.9050000;79.8450000;79.8820000;737
USDINR;60;20220905;110000;79.8800000;79.9030000;79.8360000;79.8925000;725
USDINR;60;20220905;120000;79.8950000;79.9050000;79.8400000;79.9000000;613
USDINR;60;20220905;130000;79.8975000;79.9000000;79.7900000;79.8270000;354
USDINR;60;20220905;140000;79.8230000;79.8500000;79.7300000;79.7540000;136
USDINR;60;20220905;150000;79.7860000;79.8100000;79.7510000;79.7630000;136
USDINR;60;20220905;160000;79.7780000;79.8050000;79.7470000;79.7540000;76
USDINR;60;20220905;170000;79.7550000;79.8130000;79.7540000;79.7870000;38
USDINR;60;20220905;190000;79.8000000;79.8000000;79.8000000;79.8000000;1
USDINR;60;20220905;200000;79.8000000;79.8000000;79.8000000;79.8000000;1
USDINR;60;20220906;010000;79.7880000;79.7880000;79.7880000;79.7880000;3
USDINR;60;20220906;040000;79.7770000;79.7770000;79.7720000;79.7720000;4
USDINR;60;20220906;050000;79.7450000;79.7560000;79.7450000;79.7560000;3
USDINR;60;20220906;060000;79.7430000;79.8080000;79.7430000;79.7830000;24
USDINR;60;20220906;070000;79.7610000;79.8425000;79.7610000;79.8230000;404
USDINR;60;20220906;080000;79.8250000;79.8750000;79.8000000;79.8300000;746
USDINR;60;20220906;090000;79.8600000;79.8830000;79.8270000;79.8750000;714
